
2026-06-04 14:12:26==================================================
Epoch   1/150 | Loss: 0.1359 | Acc: 67.35% | Time: 45957ms | Val Loss: 0.1229 | Val Acc: 73.18% | Improved ✓ [ckpt: ./models/3d_sparse_NoduleMNIST3D.bin]
Epoch  44/150 | Loss: 0.0862 | Acc: 83.13% | Time: 46992ms | Val Loss: 0.0861 | Val Acc: 83.41% | Improved ✓ [ckpt: ./models/3d_sparse_NoduleMNIST3D.bin]
Epoch  45/150 | Loss: 0.0848 | Acc: 82.99% | Time: 46541ms | Val Loss: 0.0848 | Val Acc: 87.50% | Improved ✓ [ckpt: ./models/3d_sparse_NoduleMNIST3D.bin]
Epoch  46/150 | Loss: 0.0854 | Acc: 83.50% | Time: 48231ms | Val Loss: 0.0910 | Val Acc: 84.55%
Epoch  47/150 | Loss: 0.0873 | Acc: 82.71% | Time: 46214ms | Val Loss: 0.0911 | Val Acc: 83.41%
Epoch  48/150 | Loss: 0.0791 | Acc: 85.05% | Time: 46803ms | Val Loss: 0.0904 | Val Acc: 85.11%
Epoch  49/150 | Loss: 0.0837 | Acc: 83.90% | Time: 46001ms | Val Loss: 0.0993 | Val Acc: 81.70%
Epoch  50/150 | Loss: 0.0835 | Acc: 83.28% | Time: 45877ms | Val Loss: 0.0881 | Val Acc: 83.98%
Epoch  51/150 | Loss: 0.0851 | Acc: 84.50% | Time: 45729ms | Val Loss: 0.0892 | Val Acc: 83.98%
Epoch  52/150 | Loss: 0.0821 | Acc: 84.36% | Time: 45570ms | Val Loss: 0.0919 | Val Acc: 83.41%
Epoch  53/150 | Loss: 0.0844 | Acc: 84.36% | Time: 44948ms | Val Loss: 0.0886 | Val Acc: 83.98%
Epoch  54/150 | Loss: 0.0848 | Acc: 84.56% | Time: 44933ms | Val Loss: 0.0899 | Val Acc: 85.11%
Epoch  55/150 | Loss: 0.0808 | Acc: 83.88% | Time: 45321ms | Val Loss: 0.0905 | Val Acc: 83.98%
Epoch  56/150 | Loss: 0.0838 | Acc: 84.93% | Time: 45653ms | Val Loss: 0.0900 | Val Acc: 86.25%
Epoch  57/150 | Loss: 0.0826 | Acc: 83.76% | Time: 46115ms | Val Loss: 0.0913 | Val Acc: 86.25%
Epoch  58/150 | Loss: 0.0827 | Acc: 84.13% | Time: 45476ms | Val Loss: 0.0929 | Val Acc: 82.84%
Epoch  59/150 | Loss: 0.0820 | Acc: 83.79% | Time: 44960ms | Val Loss: 0.0920 | Val Acc: 83.98%
Epoch  60/150 | Loss: 0.0807 | Acc: 85.25% | Time: 44632ms | Val Loss: 0.0878 | Val Acc: 82.27%
Epoch  61/150 | Loss: 0.0828 | Acc: 83.33% | Time: 44990ms | Val Loss: 0.0861 | Val Acc: 83.98%
Epoch  62/150 | Loss: 0.0821 | Acc: 84.56% | Time: 44838ms | Val Loss: 0.0908 | Val Acc: 83.41%
Epoch  63/150 | Loss: 0.0833 | Acc: 83.90% | Time: 44625ms | Val Loss: 0.0867 | Val Acc: 84.55%
Epoch  64/150 | Loss: 0.0810 | Acc: 84.33% | Time: 44285ms | Val Loss: 0.0914 | Val Acc: 85.68%
Epoch  65/150 | Loss: 0.0794 | Acc: 84.96% | Time: 46282ms | Val Loss: 0.0928 | Val Acc: 82.84%
Epoch  66/150 | Loss: 0.0786 | Acc: 84.53% | Time: 45873ms | Val Loss: 0.0947 | Val Acc: 84.55%
Epoch  67/150 | Loss: 0.0812 | Acc: 85.36% | Time: 44357ms | Val Loss: 0.0935 | Val Acc: 84.55%
